ZIP,latitude,longitude,city,state,county,population_2010,population_2020
58072,46.9268,-98.0033,Valley City,ND,Barnes,7997,7999
58075,46.3366,-96.7921,Wahpeton,ND,Richland,9276,9028
58076,46.2718,-96.6081,Wahpeton,ND,Richland,236,442
58077,46.5835,-97.0014,Walcott,ND,Richland,787,849
58078,46.8907,-96.9258,West Fargo,ND,Cass,26321,39161
58079,46.8326,-97.3461,Wheatland,ND,Cass,530,537
58081,46.2891,-97.1289,Wyndmere,ND,Richland,845,881
58102,46.9209,-96.8318,Fargo,ND,Cass,29850,30767
58103,46.8564,-96.8123,Fargo,ND,Cass,47302,46754
58104,46.7932,-96.8397,Fargo,ND,Cass,28322,48150
58105,46.8954,-96.8078,Fargo,ND,Cass,2483,2524
58201,47.901,-97.0446,Grand Forks,ND,Grand Forks,34880,42598
58202,47.9215,-97.0735,Grand Forks,ND,Grand Forks,1839,2650
58203,47.9272,-97.0672,Grand Forks,ND,Grand Forks,18229,16165
58204,47.9679,-97.3675,Grand Forks Afb,ND,Grand Forks,2107,1808
58205,47.9515,-97.379,Grand Forks Afb,ND,Grand Forks,260,194
58210,48.4223,-98.0867,Adams,ND,Walsh,322,289
58212,47.6993,-97.9814,Aneta,ND,Nelson,474,476
58214,47.9093,-97.4871,Arvilla,ND,Grand Forks,367,373
58216,48.8686,-97.4832,Bathgate,ND,Pembina,153,133
58218,47.6163,-97.0893,Buxton,ND,Traill,700,753
58219,47.4776,-96.879,Caledonia,ND,Traill,47,46
58220,48.7935,-97.7143,Cavalier,ND,Pembina,2360,2272
58222,48.5924,-97.6738,Crystal,ND,Pembina,295,257
58223,47.537,-96.9913,Cummings,ND,Traill,212,235
58224,48.1599,-97.9573,Dahlen,ND,Nelson,41,42
58225,48.6104,-97.2156,Drayton,ND,Pembina,1125,1024
58227,48.4997,-97.8932,Edinburg,ND,Walsh,504,452
58228,47.9214,-97.263,Emerado,ND,Grand Forks,880,936
58229,48.4819,-98.2066,Fairdale,ND,Walsh,114,136
58230,47.5306,-97.7442,Finley,ND,Steele,663,620
58231,48.2212,-97.8022,Fordville,ND,Walsh,490,547
58233,48.2251,-97.4605,Forest River,ND,Walsh,283,322
58235,48.0853,-97.4706,Gilby,ND,Grand Forks,418,396
58237,48.4122,-97.4106,Grafton,ND,Walsh,5499,5269
58238,48.7942,-97.4693,Hamilton,ND,Pembina,167,157
58239,48.9594,-98.7237,Hannah,ND,Cavalier,71,39
58240,47.638,-97.4325,Hatton,ND,Traill,1276,1165
58241,48.7203,-97.6993,Hensel,ND,Pembina,126,142
58243,48.5198,-97.6183,Hoople,ND,Walsh,539,539
58244,48.1514,-97.6443,Inkster,ND,Grand Forks,194,86
58249,48.7866,-98.3566,Langdon,ND,Cavalier,2574,2520
58250,48.2952,-98.007,Lankin,ND,Walsh,241,209
58251,47.9115,-97.6264,Larimore,ND,Grand Forks,2049,1894
58254,47.7639,-98.1773,Mcville,ND,Nelson,513,546
58256,48.0853,-97.1943,Manvel,ND,Grand Forks,872,853
58257,47.5014,-97.3176,Mayville,ND,Traill,2239,2174
58258,48.0074,-97.4305,Mekinock,ND,Grand Forks,290,285
58259,48.0204,-98.1186,Michigan,ND,Nelson,454,403
58260,48.617,-98.0183,Milton,ND,Cavalier,173,122
58261,48.26,-97.3144,Minto,ND,Walsh,1112,1076
58262,48.6931,-97.8841,Mountain,ND,Pembina,134,118
58265,48.9796,-97.5427,Neche,ND,Pembina,519,464
58266,47.9848,-97.8334,Niagara,ND,Grand Forks,203,193
58267,47.7591,-97.6038,Northwood,ND,Grand Forks,1520,1557
58269,48.6689,-98.1512,Osnabrock,ND,Cavalier,207,183
58270,48.4039,-97.7439,Park River,ND,Walsh,1950,1940
58271,48.859,-97.2886,Pembina,ND,Pembina,708,594
58272,47.998,-97.984,Petersburg,ND,Nelson,312,285
58273,48.2971,-97.7029,Pisek,ND,Walsh,264,216
58274,47.5015,-97.3843,Portland,ND,Traill,953,942
58275,47.7068,-97.2092,Reynolds,ND,Grand Forks,733,750
58276,48.6252,-97.4545,Saint Thomas,ND,Pembina,503,485
58277,47.6062,-97.9051,Sharon,ND,Steele,225,179
58278,47.7766,-97.0962,Thompson,ND,Grand Forks,1988,2132
58281,48.9216,-98.5596,Wales,ND,Cavalier,124,86
58282,48.8808,-97.7974,Walhalla,ND,Pembina,1441,1269
58301,48.1132,-98.8616,Devils Lake,ND,Ramsey,9864,10105
58311,48.6525,-98.5795,Alsen,ND,Cavalier,60,65
58316,48.8379,-99.7688,Belcourt,ND,Rolette,6486,5412
58317,48.6258,-99.3779,Bisbee,ND,Towner,226,210
58318,48.8451,-100.4329,Bottineau,ND,Bottineau,3684,3796
58321,48.2255,-98.3559,Brocket,ND,Ramsey,161,148
58323,48.851,-98.8808,Calvin,ND,Cavalier,47,36
58324,48.4867,-99.2099,Cando,ND,Towner,1345,1345
58325,48.2862,-99.1412,Churchs Ferry,ND,Ramsey,92,73
58327,48.091,-98.5731,Crary,ND,Ramsey,390,533
58329,48.8561,-100.0241,Dunseith,ND,Rolette,3313,2745
58330,48.4308,-98.4458,Edmore,ND,Ramsey,341,299
58331,48.6355,-99.1115,Egeland,ND,Towner,122,122
58332,48.0419,-99.7617,Esmond,ND,Benson,320,262
58335,47.9811,-99.0264,Fort Totten,ND,Benson,1694,1320
58338,48.5229,-98.6543,Hampden,ND,Ramsey,105,75
58339,48.9001,-99.4278,Hansboro,ND,Towner,47,37
58341,47.7035,-99.7478,Harvey,ND,Wells,2597,2404
58343,48.3388,-99.6713,Knox,ND,Benson,81,73
58344,47.972,-98.3246,Lakota,ND,Nelson,958,895
58345,48.3033,-98.4142,Lawton,ND,Ramsey,158,106
58346,48.2889,-99.4376,Leeds,ND,Benson,650,639
58348,47.9625,-99.5301,Maddock,ND,Benson,727,713
58351,48.0698,-99.2743,Minnewaukan,ND,Benson,478,363
58352,48.6694,-98.8355,Munich,ND,Cavalier,435,384
58353,48.6329,-99.5957,Mylo,ND,Rolette,140,110
58355,48.5772,-98.3704,Nekoma,ND,Cavalier,84,64
58356,47.7174,-98.8987,New Rockford,ND,Eddy,1751,1734
58357,47.9487,-99.1401,Oberon,ND,Benson,364,470
58361,47.7696,-98.326,Pekin,ND,Nelson,190,204
58362,48.2271,-99.0655,Penn,ND,Ramsey,82,70
58363,48.7546,-99.4384,Perth,ND,Towner,83,67
58365,48.8216,-99.1796,Rocklake,ND,Towner,304,230
58366,48.7009,-99.8785,Rolette,ND,Rolette,1080,908
58367,48.8594,-99.6134,Rolla,ND,Rolette,1707,1912
58368,48.2545,-99.9899,Rugby,ND,Pierce,3801,3418
58369,48.9366,-99.7648,Saint John,ND,Rolette,1231,1133
58370,47.985,-98.8721,Saint Michael,ND,Benson,1280,1171
58372,48.9458,-98.996,Sarles,ND,Cavalier,106,93
58374,47.8184,-99.0583,Sheyenne,ND,Eddy,640,612
58377,48.4488,-98.8539,Starkweather,ND,Ramsey,334,251
58379,47.9247,-98.8162,Tokio,ND,Benson,360,266
58380,47.8462,-98.4512,Tolna,ND,Nelson,442,383
58381,47.8913,-98.681,Warwick,ND,Benson,317,336
58382,48.3229,-98.8739,Webster,ND,Ramsey,163,134
58384,48.6062,-100.2968,Willow City,ND,Bottineau,549,570
58385,48.4809,-99.6628,Wolford,ND,Pierce,225,191
58386,48.2565,-99.6025,York,ND,Benson,134,168
58401,46.921,-98.7455,Jamestown,ND,Stutsman,17142,17847
58402,46.9788,-98.96,Jamestown,ND,Stutsman,260,0
58405,46.9133,-98.6996,Jamestown,ND,Stutsman,427,565
58413,46.0537,-99.3164,Ashley,ND,McIntosh,1150,1052
58415,46.3786,-98.4898,Berlin,ND,LaMoure,145,136
58416,47.5739,-98.3546,Binford,ND,Griggs,440,407
58418,47.4343,-99.7015,Bowdon,ND,Wells,353,367
58420,47.0051,-98.9007,Buchanan,ND,Stutsman,314,274
58421,47.4573,-98.8933,Carrington,ND,Foster,2850,2875
58422,47.6289,-99.4049,Cathay,ND,Wells,195,123
58423,47.449,-99.8241,Chaseley,ND,Wells,78,105
58424,46.8931,-99.1288,Cleveland,ND,Stutsman,301,303
58425,47.4527,-98.1533,Cooperstown,ND,Griggs,1379,1347
58426,47.2272,-98.5489,Courtenay,ND,Stutsman,200,175
58428,46.8686,-99.7515,Dawson,ND,Kidder,271,316
58429,47.1828,-98.1616,Dazey,ND,Barnes,357,304
58430,47.5709,-100.263,Denhoff,ND,Sheridan,112,78
58431,46.5426,-98.4682,Dickey,ND,LaMoure,132,141
58433,46.3591,-98.7157,Edgeley,ND,LaMoure,1092,1139
58436,46.0073,-98.5138,Ellendale,ND,Dickey,1965,1747
58438,47.6286,-99.6434,Fessenden,ND,Wells,625,674
58439,46.0109,-98.8124,Forbes,ND,Dickey,310,412
58440,46.3701,-99.1733,Fredonia,ND,Logan,181,155
58441,46.1951,-98.3882,Fullerton,ND,Dickey,389,434
58442,46.5913,-99.2191,Gackle,ND,Logan,478,422
58443,47.4569,-98.6916,Glenfield,ND,Foster,200,235
58444,47.471,-100.119,Goodrich,ND,Sheridan,192,199
58445,47.5536,-98.8095,Grace City,ND,Foster,160,185
58448,47.3786,-98.3502,Hannaford,ND,Griggs,347,330
58451,47.4387,-99.9416,Hurdsfield,ND,Wells,185,148
58452,47.5422,-98.2382,Jessie,ND,Griggs,27,22
58454,46.5511,-98.8667,Jud,ND,LaMoure,360,308
58455,47.2726,-98.7206,Kensal,ND,Stutsman,303,302
58456,46.3073,-98.9427,Kulm,ND,LaMoure,523,547
58458,46.3844,-98.3587,Lamoure,ND,LaMoure,1397,1279
58460,46.2586,-99.3491,Lehr,ND,McIntosh,230,243
58461,46.6536,-98.1943,Litchville,ND,Barnes,413,400
58463,47.4896,-100.452,Mcclusky,ND,Sheridan,651,598
58464,47.5604,-98.5726,Mchenry,ND,Foster,242,242
58466,46.5514,-98.369,Marion,ND,LaMoure,355,366
58467,46.892,-99.3106,Medina,ND,Stutsman,606,551
58472,46.6816,-98.6604,Montpelier,ND,Stutsman,419,434
58474,46.1095,-98.2257,Oakes,ND,Dickey,2681,2628
58475,47.12,-99.5279,Pettibone,ND,Kidder,150,145
58476,47.2038,-99.0144,Pingree,ND,Stutsman,271,298
58477,47.1527,-100.5224,Regan,ND,Burleigh,148,134
58478,47.1749,-99.7457,Robinson,ND,Kidder,135,106
58479,47.0741,-98.2136,Rogers,ND,Barnes,192,215
58480,46.9271,-98.2336,Sanborn,ND,Barnes,340,319
58481,46.9865,-98.5219,Spiritwood,ND,Stutsman,272,295
58482,46.8524,-99.9336,Steele,ND,Kidder,1003,938
58483,46.695,-99.2971,Streeter,ND,Stutsman,340,305
58484,47.3854,-98.432,Sutton,ND,Griggs,65,74
58486,47.4369,-99.3975,Sykeston,ND,Wells,262,269
58487,46.8336,-99.6019,Tappen,ND,Kidder,444,456
58488,47.1626,-99.9873,Tuttle,ND,Kidder,258,204
58490,46.3712,-98.0895,Verona,ND,LaMoure,240,224
58492,47.1438,-98.4329,Wimbledon,ND,Barnes,481,398
58494,47.1519,-100.3072,Wing,ND,Burleigh,350,326
58495,46.1917,-99.6131,Wishek,ND,McIntosh,1332,1208
58496,47.1636,-99.3406,Woodworth,ND,Stutsman,182,226
58497,46.7719,-98.4876,Ypsilanti,ND,Stutsman,326,344
58501,46.8083,-100.7837,Bismarck,ND,Burleigh,28055,28388
58503,46.8394,-100.7843,Bismarck,ND,Burleigh,25734,37157
58504,46.7231,-100.678,Bismarck,ND,Burleigh,24342,29517
58505,46.8165,-100.7805,Bismarck,ND,Burleigh,2,4
58520,46.7046,-101.5221,Almont,ND,Morton,264,290
58521,46.9543,-100.7615,Baldwin,ND,Burleigh,658,669
58523,47.2707,-101.8075,Beulah,ND,Mercer,3619,3631
58524,46.5603,-100.1075,Braddock,ND,Emmons,100,131
58528,46.3874,-100.5975,Cannon Ball,ND,Sioux,798,755
58529,46.4624,-101.5387,Carson,ND,Grant,660,599
58530,47.1459,-101.1594,Center,ND,Oliver,1193,1268
58531,47.5442,-101.2238,Coleharbor,ND,McLean,307,401
58532,46.8511,-100.1441,Driscoll,ND,Burleigh,297,283
58533,46.3679,-101.7558,Elgin,ND,Grant,945,854
58535,46.5998,-101.3166,Flasher,ND,Morton,571,585
58538,46.0905,-100.6516,Fort Yates,ND,Sioux,2489,2287
58540,47.6675,-101.6142,Garrison,ND,McLean,2449,2880
58541,47.2938,-102.0612,Golden Valley,ND,Mercer,364,390
58542,46.0589,-99.9745,Hague,ND,Emmons,324,245
58544,46.4875,-100.2733,Hazelton,ND,Emmons,551,501
58545,47.3271,-101.6107,Hazen,ND,Mercer,3461,3362
58549,46.5736,-99.9705,Kintyre,ND,Emmons,214,192
58552,46.1855,-100.2331,Linton,ND,Emmons,1797,1660
58554,46.8306,-100.9092,Mandan,ND,Morton,22884,28642
58558,46.8205,-100.5312,Menoken,ND,Burleigh,812,976
58559,47.4858,-100.7171,Mercer,ND,McLean,218,274
58560,46.6757,-100.2975,Moffit,ND,Burleigh,161,167
58561,46.4867,-99.7725,Napoleon,ND,Logan,1085,1035
58562,46.3823,-101.9619,New Leipzig,ND,Grant,415,420
58563,46.806,-101.4291,New Salem,ND,Morton,1977,2010
58564,46.3352,-101.2827,Raleigh,ND,Grant,92,70
58565,47.4975,-101.3713,Riverdale,ND,McLean,209,223
58566,46.5888,-100.8972,Saint Anthony,ND,Morton,180,238
58568,46.0351,-101.1502,Selfridge,ND,Sioux,535,602
58569,46.1838,-101.2589,Shields,ND,Grant,77,85
58570,46.3656,-100.7831,Solen,ND,Sioux,397,352
58571,47.3128,-101.3899,Stanton,ND,Mercer,603,610
58572,46.8436,-100.2744,Sterling,ND,Burleigh,319,401
58573,46.0979,-100.2119,Strasburg,ND,Emmons,674,566
58575,47.5414,-100.8814,Turtle Lake,ND,McLean,920,879
58576,47.4602,-101.1898,Underwood,ND,McLean,953,959
58577,47.3114,-101.0116,Washburn,ND,McLean,1671,1840
58579,47.1709,-100.7944,Wilton,ND,McLean,1190,1261
58580,47.2897,-101.9256,Zap,ND,Mercer,455,393
58581,46.0055,-99.7725,Zeeland,ND,McIntosh,258,217
58601,46.8057,-102.7565,Dickinson,ND,Stark,21078,29697
58620,46.456,-103.2647,Amidon,ND,Slope,132,156
58621,46.9324,-103.9843,Beach,ND,Golden Valley,1231,1257
58622,46.8198,-103.1261,Belfield,ND,Stark,1489,1828
58623,46.1733,-103.402,Bowman,ND,Bowman,2370,2188
58625,47.3049,-102.1985,Dodge,ND,Dunn,185,213
58626,47.3536,-102.6205,Dunn Center,ND,Dunn,262,433
58627,47.2329,-103.3056,Fairfield,ND,Billings,154,140
58630,46.8152,-102.5274,Gladstone,ND,Stark,502,675
58631,46.8233,-101.8223,Glen Ullin,ND,Morton,1150,1069
58632,46.7075,-103.9575,Golva,ND,Golden Valley,149,202
58634,47.4431,-103.2944,Grassy Butte,ND,McKenzie,251,316
58636,47.3517,-102.3368,Halliday,ND,Dunn,706,807
58638,46.8936,-102.0367,Hebron,ND,Morton,992,1101
58639,46.0578,-102.7851,Hettinger,ND,Adams,1816,1706
58640,47.4109,-102.7762,Killdeer,ND,Dunn,1344,1500
58641,46.6684,-102.4986,Lefor,ND,Stark,79,113
58642,47.1258,-102.6806,Manning,ND,Dunn,334,314
58643,46.3254,-103.88,Marmarth,ND,Slope,191,140
58645,46.9387,-103.5632,Medora,ND,Billings,238,289
58646,46.3696,-102.327,Mott,ND,Hettinger,1138,1083
58647,46.5128,-102.8358,New England,ND,Hettinger,1142,1225
58649,46.1116,-102.9405,Reeder,ND,Adams,321,339
58650,46.4235,-102.5684,Regent,ND,Hettinger,393,352
58651,46.1664,-103.7079,Rhame,ND,Bowman,475,463
58652,46.8426,-102.292,Richardton,ND,Stark,987,1208
58653,46.0916,-103.1354,Scranton,ND,Bowman,601,597
58654,46.8305,-103.8001,Sentinel Butte,ND,Golden Valley,289,302
58655,46.8127,-103.0162,South Heart,ND,Stark,484,603
58656,46.9284,-102.3756,Taylor,ND,Stark,366,482
58701,48.2291,-101.2985,Minot,ND,Ward,28368,32517
58703,48.3306,-101.3156,Minot,ND,Ward,19396,23341
58704,48.4232,-101.3168,Minot Afb,ND,Ward,4770,4765
58705,48.4223,-101.3339,Minot Afb,ND,Ward,751,252
58707,48.2453,-101.3012,Minot,ND,Ward,509,460
58710,47.8703,-100.2529,Anamoose,ND,McHenry,469,413
58711,48.9585,-101.3338,Antler,ND,Bottineau,211,167
58712,47.9685,-100.5209,Balfour,ND,McHenry,155,114
58713,48.5351,-100.5954,Bantry,ND,McHenry,35,37
58716,47.7865,-101.0579,Benedict,ND,McLean,147,144
58718,48.3064,-101.6866,Berthold,ND,Ward,1040,1116
58721,48.8378,-102.2839,Bowbells,ND,Burke,529,506
58722,48.2735,-101.4282,Burlington,ND,Ward,1516,1795
58723,47.8119,-100.6604,Butte,ND,McLean,236,256
58725,48.4323,-101.7119,Carpio,ND,Ward,341,289
58727,48.8434,-102.798,Columbus,ND,Burke,279,288
58730,48.8836,-103.274,Crosby,ND,Divide,1295,1316
58731,48.4057,-101.0337,Deering,ND,McHenry,300,236
58733,48.2557,-101.5672,Des Lacs,ND,Ward,402,420
58734,48.49,-101.896,Donnybrook,ND,Ward,241,268
58735,47.8659,-101.5112,Douglas,ND,Ward,314,359
58736,47.9024,-100.379,Drake,ND,McHenry,452,474
58737,48.8772,-102.3823,Flaxton,ND,Burke,140,147
58740,48.4718,-101.2297,Glenburn,ND,Renville,755,762
58741,48.2566,-100.8082,Granville,ND,McHenry,554,581
58744,48.1009,-100.5742,Karlsruhe,ND,McHenry,143,155
58746,48.7182,-102.0852,Kenmare,ND,Ward,1620,1462
58748,48.6867,-100.6716,Kramer,ND,Bottineau,148,149
58750,48.6254,-101.3858,Lansford,ND,Bottineau,528,496
58752,48.8481,-102.5542,Lignite,ND,Burke,223,281
58755,48.595,-102.9288,Mcgregor,ND,Williams,129,150
58756,47.9611,-101.8046,Makoti,ND,Ward,250,251
58757,47.7292,-102.676,Mandaree,ND,McKenzie,909,1086
58758,47.7781,-100.1225,Martin,ND,Sheridan,222,217
58759,47.8156,-101.2932,Max,ND,McLean,821,770
58760,48.7722,-101.2563,Maxbass,ND,Bottineau,254,276
58761,48.7269,-101.6058,Mohall,ND,Renville,1104,1005
58762,48.6982,-100.9681,Newburg,ND,Bottineau,246,240
58763,47.9718,-102.4716,New Town,ND,Mountrail,3502,5009
58765,48.8856,-103.0098,Noonan,ND,Divide,248,300
58768,48.2491,-100.9712,Norwich,ND,McHenry,282,280
58769,48.3396,-102.24,Palermo,ND,Mountrail,229,339
58770,47.956,-102.1427,Parshall,ND,Mountrail,1240,1330
58771,48.0242,-101.9643,Plaza,ND,Mountrail,453,515
58772,48.9758,-102.548,Portal,ND,Burke,137,138
58773,48.6551,-102.6795,Powers Lake,ND,Burke,687,857
58775,47.696,-101.822,Roseglen,ND,McLean,290,267
58776,48.3111,-102.5466,Ross,ND,Mountrail,298,323
58778,47.7622,-100.8754,Ruso,ND,McLean,133,83
58779,47.9788,-101.6683,Ryder,ND,Ward,367,458
58781,48.0858,-101.0674,Sawyer,ND,Ward,695,722
58782,48.9576,-101.697,Sherwood,ND,Renville,436,374
58783,48.8738,-100.7359,Souris,ND,Bottineau,346,319
58784,48.3458,-102.4185,Stanley,ND,Mountrail,2330,3013
58785,48.2365,-101.1216,Surrey,ND,Ward,1091,1467
58787,48.7969,-101.8559,Tolley,ND,Renville,136,134
58788,48.3636,-100.4854,Towner,ND,McHenry,1124,1065
58789,48.5816,-100.7323,Upham,ND,McHenry,321,358
58790,48.0675,-100.9346,Velva,ND,McHenry,1585,1654
58792,47.986,-100.7988,Voltaire,ND,McHenry,227,239
58793,48.9051,-101.0338,Westhope,ND,Bottineau,609,516
58794,48.2994,-102.7701,White Earth,ND,Mountrail,159,224
58795,48.5678,-103.1536,Wildrose,ND,Williams,198,233
58801,48.2257,-103.649,Williston,ND,Williams,18371,34921
58830,48.5817,-103.4699,Alamo,ND,Williams,213,237
58831,47.7947,-103.6546,Alexander,ND,McKenzie,472,1122
58833,48.8165,-103.4673,Ambrose,ND,Divide,80,95
58835,47.8088,-103.4538,Arnegard,ND,McKenzie,313,1050
58838,47.7992,-103.9487,Cartwright,ND,McKenzie,199,221
58843,48.2764,-103.3763,Epping,ND,Williams,466,743
58844,48.8813,-103.7415,Fortuna,ND,Divide,142,160
58845,48.5252,-103.9176,Grenora,ND,Williams,371,392
58847,47.9405,-102.8906,Keene,ND,McKenzie,283,311
58849,48.3217,-103.1654,Ray,ND,Williams,883,1226
58852,48.3646,-102.9576,Tioga,ND,Williams,1750,2822
58853,48.0706,-103.8369,Trenton,ND,Williams,292,485
58854,47.8043,-103.2582,Watford City,ND,McKenzie,2804,9142
58856,48.5787,-103.6599,Zahl,ND,Williams,131,187
59001,45.5154,-109.4692,Absarokee,MT,Stillwater,1643,1392
59002,45.9291,-108.6888,Acton,MT,Yellowstone,165,179
59003,45.5827,-106.2797,Ashland,MT,Rosebud,1160,1106
59006,45.9547,-108.1231,Ballantine,MT,Yellowstone,926,937
59007,45.1608,-109.1571,Bearcreek,MT,Carbon,113,105
59008,45.0498,-109.0788,Belfry,MT,Carbon,410,378
59010,45.997,-107.31,Bighorn,MT,Treasure,102,148
59011,45.8283,-109.9631,Big Timber,MT,Sweet Grass,3027,3157
59012,45.2862,-106.5095,Birney,MT,Rosebud,249,53
59013,45.4577,-109.0665,Boyd,MT,Carbon,127,119
59014,45.2857,-108.9082,Bridger,MT,Carbon,1446,1483
59015,46.0821,-108.8091,Broadview,MT,Yellowstone,576,554
59016,45.5541,-106.8723,Busby,MT,Big Horn,1089,1044
59018,45.8341,-110.6222,Clyde Park,MT,Park,602,729
59019,45.6262,-109.2571,Columbus,MT,Stillwater,3972,4047
59020,45.0234,-109.907,Cooke City,MT,Park,77,85
59022,45.6296,-107.4973,Crow Agency,MT,Big Horn,1945,1868
59024,46.1302,-107.5958,Custer,MT,Yellowstone,390,303
59025,45.1797,-106.8721,Decker,MT,Big Horn,56,73
59026,45.4647,-108.8524,Edgar,MT,Carbon,194,150
59027,45.2708,-110.7921,Emigrant,MT,Park,836,802
59028,45.4002,-109.5821,Fishtail,MT,Stillwater,434,411
59029,45.4027,-108.9057,Fromberg,MT,Carbon,733,724
59030,45.0849,-110.5715,Gardiner,MT,Park,1263,1153
59031,45.5187,-107.4817,Garryowen,MT,Big Horn,339,462
59032,47.0259,-108.8271,Grass Range,MT,Fergus,408,491
59033,45.7633,-109.7846,Greycliff,MT,Sweet Grass,334,130
59034,45.7498,-107.6075,Hardin,MT,Big Horn,5189,5418
59035,45.3127,-107.9371,Fort Smith,MT,Big Horn,227,312
59036,46.4477,-109.8435,Harlowton,MT,Wheatland,1505,1522
59037,45.8905,-108.285,Huntley,MT,Yellowstone,1672,1940
59038,46.2765,-107.3072,Hysham,MT,Treasure,656,660
59039,46.5767,-107.3723,Ingomar,MT,Rosebud,28,27
59041,45.4941,-108.9922,Joliet,MT,Carbon,1950,2034
59043,45.6032,-106.5654,Lame Deer,MT,Rosebud,2950,2874
59044,45.6745,-108.769,Laurel,MT,Yellowstone,10971,12099
59046,46.3291,-108.9959,Lavina,MT,Golden Valley,390,562
59047,45.6546,-110.5609,Livingston,MT,Park,11880,13319
59050,45.3166,-107.3675,Lodge Grass,MT,Big Horn,1715,1722
59052,45.5963,-109.9357,Mc Leod,MT,Sweet Grass,139,162
59053,46.4581,-110.4324,Martinsdale,MT,Meagher,354,285
59054,46.5986,-107.8692,Melstone,MT,Musselshell,315,318
59055,46.104,-109.7808,Melville,MT,Sweet Grass,59,75
59057,45.8615,-108.9731,Molt,MT,Stillwater,692,645
59058,46.9005,-107.7891,Mosby,MT,Garfield,50,63
59059,46.5186,-108.0912,Musselshell,MT,Musselshell,146,168
59061,45.441,-109.8271,Nye,MT,Stillwater,272,193
59062,45.0903,-106.1499,Otter,MT,Powder River,35,77
59063,45.6329,-108.9293,Park City,MT,Stillwater,2058,2174
59064,45.9838,-107.9154,Pompeys Pillar,MT,Yellowstone,284,258
59065,45.3331,-110.7137,Pray,MT,Park,197,229
59066,45.4297,-108.5332,Pryor,MT,Big Horn,701,699
59067,45.9795,-109.2761,Rapelje,MT,Stillwater,221,192
59068,45.1965,-109.2688,Red Lodge,MT,Carbon,3580,3670
59069,45.7439,-109.5224,Reed Point,MT,Stillwater,461,633
59070,45.3672,-109.1769,Roberts,MT,Carbon,1047,1327
59071,45.268,-109.5658,Roscoe,MT,Carbon,104,81
59072,46.4225,-108.5438,Roundup,MT,Musselshell,4140,4150
59074,46.2724,-109.2761,Ryegate,MT,Golden Valley,490,418
59075,45.3985,-107.8893,Saint Xavier,MT,Big Horn,289,221
59076,46.2914,-107.0967,Sanders,MT,Treasure,33,52
59077,47.1008,-107.4856,Sand Springs,MT,Garfield,79,58
59078,46.3869,-109.5974,Shawmut,MT,Wheatland,145,126
59079,45.9461,-108.3426,Shepherd,MT,Yellowstone,3481,3520
59081,45.0046,-109.9854,Silver Gate,MT,Park,9,19
59082,45.7383,-110.2271,Springdale,MT,Park,39,59
59085,46.4242,-110.0712,Two Dot,MT,Wheatland,88,103
59086,45.9484,-110.6061,Wilsall,MT,Park,727,759
59087,46.9438,-108.3184,Winnett,MT,Petroleum,436,396
59088,45.9779,-108.1533,Worden,MT,Yellowstone,1373,1272
59089,45.1089,-107.4303,Wyola,MT,Big Horn,467,416
59101,45.7745,-108.5005,Billings,MT,Yellowstone,39562,41522
59102,45.7813,-108.5727,Billings,MT,Yellowstone,46564,48133
59105,45.9497,-108.599,Billings,MT,Yellowstone,29624,33310
59106,45.7753,-108.6519,Billings,MT,Yellowstone,12375,20681
59201,48.1119,-105.6293,Wolf Point,MT,Roosevelt,5100,4998
59211,48.6968,-104.4529,Antelope,MT,Sheridan,125,178
59212,48.158,-104.1995,Bainville,MT,Roosevelt,373,542
59213,48.2101,-104.8548,Brockton,MT,Roosevelt,772,791
59214,47.2485,-105.7776,Brockway,MT,McCone,120,124
59215,47.4264,-105.6148,Circle,MT,McCone,1135,1104
59217,47.5758,-104.2624,Crane,MT,Richland,100,85
59218,48.1495,-104.5132,Culbertson,MT,Roosevelt,927,1127
59219,48.6093,-104.2401,Dagmar,MT,Sheridan,199,230
59221,47.8916,-104.2302,Fairview,MT,Richland,1658,1936
59222,48.7472,-105.1637,Flaxville,MT,Daniels,221,203
59223,48.0089,-106.4486,Fort Peck,MT,Valley,364,110
59225,48.2959,-106.0324,Frazer,MT,Valley,560,564
59226,48.3345,-104.4961,Froid,MT,Roosevelt,410,411
59230,48.2034,-106.6094,Glasgow,MT,Valley,4490,4623
59231,48.4039,-106.5428,Saint Marie,MT,Valley,264,471
59240,48.8481,-106.2495,Glentana,MT,Valley,21,16
59241,48.4007,-107.0098,Hinsdale,MT,Valley,413,356
59242,48.435,-104.4389,Homestead,MT,Roosevelt,79,107
